,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths
246446,WRL ,WRL,World,2020-09-07,27390475.0,225236.0,955258.0,5771.0
246309,WRL ,WRL,World,2020-04-23,2736133.0,84390.0,210441.0,7272.0
246911,WRL ,WRL,World,2021-12-16,273275925.0,743970.0,5369042.0,7346.0
246910,WRL ,WRL,World,2021-12-15,272531955.0,739971.0,5361696.0,9029.0
246275,WRL ,WRL,World,2020-03-20,272516.0,29532.0,11789.0,1575.0
246909,WRL ,WRL,World,2021-12-14,271791984.0,636583.0,5352667.0,7739.0
246445,WRL ,WRL,World,2020-09-06,27173192.0,228988.0,945635.0,4135.0
246908,WRL ,WRL,World,2021-12-13,271155401.0,693743.0,5344928.0,6938.0
246907,WRL ,WRL,World,2021-12-12,270461658.0,426334.0,5337990.0,4592.0
246906,WRL ,WRL,World,2021-12-11,270035324.0,466779.0,5333398.0,5835.0
246905,WRL ,WRL,World,2021-12-10,269568628.0,693327.0,5327563.0,8014.0
246444,WRL ,WRL,World,2020-09-05,26944204.0,273692.0,941500.0,5095.0
246904,WRL ,WRL,World,2021-12-09,268875333.0,698152.0,5319549.0,8570.0
246903,WRL ,WRL,World,2021-12-08,268177181.0,711055.0,5310979.0,8299.0
246902,WRL ,WRL,World,2021-12-07,267466126.0,639064.0,5302683.0,7728.0
246901,WRL ,WRL,World,2021-12-06,266827062.0,703609.0,5294955.0,7462.0
246443,WRL ,WRL,World,2020-09-04,26670512.0,301721.0,936405.0,5862.0
246900,WRL ,WRL,World,2021-12-05,266123487.0,419530.0,5287493.0,7418.0
246899,WRL ,WRL,World,2021-12-04,265703957.0,471977.0,5280075.0,5518.0
246308,WRL ,WRL,World,2020-04-22,2653452.0,82014.0,203169.0,7275.0
246898,WRL ,WRL,World,2021-12-03,265231980.0,730519.0,5274559.0,8591.0
246897,WRL ,WRL,World,2021-12-02,264501461.0,707309.0,5265968.0,10107.0
246896,WRL ,WRL,World,2021-12-01,263794152.0,702107.0,5255861.0,9247.0
246442,WRL ,WRL,World,2020-09-03,26368791.0,285413.0,930564.0,6099.0
246895,WRL ,WRL,World,2021-11-30,263092045.0,600191.0,5246614.0,8030.0
246894,WRL ,WRL,World,2021-11-29,262491854.0,742097.0,5238584.0,7928.0
246893,WRL ,WRL,World,2021-11-28,261749757.0,389578.0,5230656.0,4902.0
246892,WRL ,WRL,World,2021-11-27,261360179.0,418526.0,5225754.0,5865.0
246891,WRL ,WRL,World,2021-11-26,260941653.0,613385.0,5219889.0,6895.0
246441,WRL ,WRL,World,2020-09-02,26083378.0,281888.0,924465.0,6302.0
246890,WRL ,WRL,World,2021-11-25,260328268.0,597085.0,5212994.0,7854.0
246889,WRL ,WRL,World,2021-11-24,259731183.0,657596.0,5205140.0,8570.0
246888,WRL ,WRL,World,2021-11-23,259073587.0,574940.0,5196570.0,8026.0
246887,WRL ,WRL,World,2021-11-22,258481210.0,704462.0,5188551.0,7455.0
246440,WRL ,WRL,World,2020-09-01,25801502.0,266881.0,918166.0,6615.0
246886,WRL ,WRL,World,2021-11-21,257776748.0,379513.0,5181096.0,4637.0
246885,WRL ,WRL,World,2021-11-20,257397235.0,437826.0,5176459.0,6028.0
246307,WRL ,WRL,World,2020-04-21,2571438.0,76077.0,195894.0,7197.0
246884,WRL ,WRL,World,2021-11-19,256959409.0,614505.0,5170431.0,7981.0
246883,WRL ,WRL,World,2021-11-18,256344904.0,621501.0,5162450.0,8291.0
246882,WRL ,WRL,World,2021-11-17,255723403.0,615096.0,5154160.0,9161.0
246439,WRL ,WRL,World,2020-08-31,25534621.0,264310.0,911559.0,4430.0
246881,WRL ,WRL,World,2021-11-16,255108307.0,506724.0,5144999.0,7615.0
246880,WRL ,WRL,World,2021-11-15,254601583.0,601431.0,5137384.0,7124.0
246879,WRL ,WRL,World,2021-11-14,254000152.0,348050.0,5130260.0,4727.0
246878,WRL ,WRL,World,2021-11-13,253652102.0,395566.0,5125533.0,6289.0
246877,WRL ,WRL,World,2021-11-12,253256536.0,599554.0,5119244.0,9002.0
246438,WRL ,WRL,World,2020-08-30,25270311.0,219727.0,907129.0,4274.0
246876,WRL ,WRL,World,2021-11-11,252656982.0,521082.0,5110243.0,7674.0
246875,WRL ,WRL,World,2021-11-10,252136307.0,573504.0,5102569.0,8270.0
246874,WRL ,WRL,World,2021-11-09,251562851.0,469281.0,5094299.0,8005.0
246873,WRL ,WRL,World,2021-11-08,251093570.0,524897.0,5086294.0,6824.0
246872,WRL ,WRL,World,2021-11-07,250568673.0,340585.0,5079471.0,4615.0
246437,WRL ,WRL,World,2020-08-29,25050584.0,260710.0,902855.0,5787.0
246871,WRL ,WRL,World,2021-11-06,250228088.0,405645.0,5074856.0,6643.0
246870,WRL ,WRL,World,2021-11-05,249822443.0,524181.0,5068213.0,8585.0
246306,WRL ,WRL,World,2020-04-20,2495361.0,76481.0,188697.0,6511.0
246869,WRL ,WRL,World,2021-11-04,249298262.0,517428.0,5059628.0,7570.0
246868,WRL ,WRL,World,2021-11-03,248780834.0,524730.0,5052058.0,8465.0
246867,WRL ,WRL,World,2021-11-02,248256104.0,404322.0,5043593.0,7057.0
246436,WRL ,WRL,World,2020-08-28,24789874.0,285278.0,897068.0,5820.0
246866,WRL ,WRL,World,2021-11-01,247851782.0,457553.0,5036536.0,6490.0
246865,WRL ,WRL,World,2021-10-31,247394229.0,348736.0,5030046.0,4635.0
246864,WRL ,WRL,World,2021-10-30,247045493.0,374496.0,5025411.0,6002.0
246863,WRL ,WRL,World,2021-10-29,246670997.0,494080.0,5019409.0,7820.0
246862,WRL ,WRL,World,2021-10-28,246176917.0,482978.0,5011589.0,8932.0
246861,WRL ,WRL,World,2021-10-27,245693939.0,513952.0,5002657.0,9144.0
246860,WRL ,WRL,World,2021-10-26,245179987.0,426388.0,4993513.0,7743.0
246435,WRL ,WRL,World,2020-08-27,24505944.0,287253.0,891248.0,6215.0
246859,WRL ,WRL,World,2021-10-25,244753599.0,452316.0,4985770.0,6902.0
246858,WRL ,WRL,World,2021-10-24,244301293.0,309135.0,4978868.0,4640.0
246857,WRL ,WRL,World,2021-10-23,243992158.0,370196.0,4974228.0,5887.0
246856,WRL ,WRL,World,2021-10-22,243621962.0,492762.0,4968342.0,8170.0
246855,WRL ,WRL,World,2021-10-21,243129200.0,462001.0,4960172.0,7760.0
246274,WRL ,WRL,World,2020-03-19,242986.0,27087.0,10214.0,1144.0
246854,WRL ,WRL,World,2021-10-20,242667199.0,476275.0,4952412.0,8669.0
246853,WRL ,WRL,World,2021-10-19,242190924.0,431518.0,4943743.0,7987.0
246434,WRL ,WRL,World,2020-08-26,24218691.0,281681.0,885033.0,6669.0
246305,WRL ,WRL,World,2020-04-19,2418880.0,76315.0,182186.0,6100.0
246852,WRL ,WRL,World,2021-10-18,241759406.0,427725.0,4935756.0,6600.0
246851,WRL ,WRL,World,2021-10-17,241331682.0,313228.0,4929157.0,4361.0
246850,WRL ,WRL,World,2021-10-16,241018454.0,341312.0,4924797.0,5344.0
246849,WRL ,WRL,World,2021-10-15,240677142.0,457948.0,4919454.0,7206.0
246848,WRL ,WRL,World,2021-10-14,240219194.0,454421.0,4912248.0,8009.0
246847,WRL ,WRL,World,2021-10-13,239765869.0,456443.0,4904239.0,8906.0
246433,WRL ,WRL,World,2020-08-25,23937010.0,245200.0,878481.0,6568.0
246846,WRL ,WRL,World,2021-10-12,239309426.0,438157.0,4895333.0,7978.0
246230,WRL ,WRL,World,2020-02-04,23899.0,4012.0,494.0,66.0
246845,WRL ,WRL,World,2021-10-11,238871269.0,387931.0,4887355.0,5964.0
246844,WRL ,WRL,World,2021-10-10,238483338.0,316389.0,4881392.0,4758.0
246843,WRL ,WRL,World,2021-10-09,238166949.0,340191.0,4876634.0,4823.0
246842,WRL ,WRL,World,2021-10-08,237826781.0,475399.0,4871811.0,7773.0
246841,WRL ,WRL,World,2021-10-07,237351382.0,461810.0,4864251.0,8969.0
246432,WRL ,WRL,World,2020-08-24,23691810.0,228200.0,871913.0,4836.0
246840,WRL ,WRL,World,2021-10-06,236889572.0,507041.0,4855290.0,9135.0
246839,WRL ,WRL,World,2021-10-05,236382531.0,422792.0,4846155.0,7372.0
246838,WRL ,WRL,World,2021-10-04,235959739.0,447026.0,4838783.0,7240.0
246837,WRL ,WRL,World,2021-10-03,235512713.0,309017.0,4831543.0,4360.0
246836,WRL ,WRL,World,2021-10-02,235203696.0,350642.0,4827183.0,5916.0
246835,WRL ,WRL,World,2021-10-01,234853054.0,521979.0,4821267.0,8634.0
246431,WRL ,WRL,World,2020-08-23,23463710.0,202748.0,867077.0,4334.0
246834,WRL ,WRL,World,2021-09-30,234331075.0,489880.0,4812633.0,8878.0
246304,WRL ,WRL,World,2020-04-18,2342565.0,78220.0,176086.0,6427.0
246833,WRL ,WRL,World,2021-09-29,233841195.0,490999.0,4803755.0,9295.0
246832,WRL ,WRL,World,2021-09-28,233350196.0,450937.0,4794460.0,9377.0
246831,WRL ,WRL,World,2021-09-27,232899259.0,482724.0,4785083.0,7780.0
246430,WRL ,WRL,World,2020-08-22,23260962.0,263526.0,862743.0,5782.0
246830,WRL ,WRL,World,2021-09-26,232416535.0,355762.0,4777303.0,5531.0
246829,WRL ,WRL,World,2021-09-25,232060773.0,374091.0,4771772.0,5478.0
246828,WRL ,WRL,World,2021-09-24,231686805.0,549223.0,4766294.0,8698.0
246827,WRL ,WRL,World,2021-09-23,231137582.0,547612.0,4757596.0,9848.0
246826,WRL ,WRL,World,2021-09-22,230589970.0,535005.0,4747748.0,9723.0
246825,WRL ,WRL,World,2021-09-21,230054965.0,488683.0,4738025.0,9360.0
246429,WRL ,WRL,World,2020-08-21,22997436.0,261960.0,856961.0,6195.0
246824,WRL ,WRL,World,2021-09-20,229566282.0,530135.0,4728665.0,8402.0
246823,WRL ,WRL,World,2021-09-19,229036147.0,363350.0,4720293.0,6093.0
246822,WRL ,WRL,World,2021-09-18,228672797.0,398954.0,4714200.0,6490.0
246821,WRL ,WRL,World,2021-09-17,228148965.0,623209.0,4707710.0,9053.0
246820,WRL ,WRL,World,2021-09-16,227525756.0,587387.0,4698657.0,10520.0
246428,WRL ,WRL,World,2020-08-20,22735476.0,271469.0,851209.0,6447.0
246819,WRL ,WRL,World,2021-09-15,226938369.0,568080.0,4688137.0,10433.0
246303,WRL ,WRL,World,2020-04-17,2264346.0,87863.0,169659.0,7592.0
246818,WRL ,WRL,World,2021-09-14,226371465.0,549801.0,4677704.0,9910.0
246817,WRL ,WRL,World,2021-09-13,225821664.0,577838.0,4667794.0,9162.0
246816,WRL ,WRL,World,2021-09-12,225243826.0,371314.0,4658632.0,5664.0
246815,WRL ,WRL,World,2021-09-11,224872512.0,468487.0,4652968.0,8370.0
246427,WRL ,WRL,World,2020-08-19,22464007.0,277467.0,844762.0,6407.0
246814,WRL ,WRL,World,2021-09-10,224404025.0,658689.0,4644599.0,9185.0
246813,WRL ,WRL,World,2021-09-09,223745336.0,640252.0,4635414.0,10750.0
246812,WRL ,WRL,World,2021-09-08,223105084.0,637629.0,4624664.0,10097.0
246811,WRL ,WRL,World,2021-09-07,222467455.0,656401.0,4614567.0,10469.0
246426,WRL ,WRL,World,2020-08-18,22186540.0,259418.0,838356.0,7056.0
246810,WRL ,WRL,World,2021-09-06,221811054.0,477695.0,4604101.0,8157.0
246809,WRL ,WRL,World,2021-09-05,221333372.0,446864.0,4595944.0,6579.0
246808,WRL ,WRL,World,2021-09-04,220886508.0,496665.0,4589367.0,7767.0
246807,WRL ,WRL,World,2021-09-03,220389843.0,723569.0,4581600.0,10726.0
246806,WRL ,WRL,World,2021-09-02,219666275.0,678458.0,4570874.0,11207.0
246425,WRL ,WRL,World,2020-08-17,21927122.0,212885.0,831300.0,4642.0
246805,WRL ,WRL,World,2021-09-01,218989524.0,719121.0,4559667.0,12422.0
246804,WRL ,WRL,World,2021-08-31,218270403.0,620578.0,4547245.0,9598.0
246803,WRL ,WRL,World,2021-08-30,217649825.0,671767.0,4537928.0,9569.0
246302,WRL ,WRL,World,2020-04-16,2176483.0,94454.0,160772.0,7708.0
246424,WRL ,WRL,World,2020-08-16,21714237.0,210077.0,826658.0,4804.0
246802,WRL ,WRL,World,2021-08-29,216978058.0,446739.0,4528359.0,6824.0
246801,WRL ,WRL,World,2021-08-28,216531319.0,557158.0,4521535.0,8433.0
246800,WRL ,WRL,World,2021-08-27,215974161.0,751094.0,4513102.0,10411.0
246273,WRL ,WRL,World,2020-03-18,215899.0,17560.0,9072.0,954.0
246799,WRL ,WRL,World,2021-08-26,215223067.0,736469.0,4502691.0,11595.0
246423,WRL ,WRL,World,2020-08-15,21504202.0,249015.0,821854.0,6032.0
246798,WRL ,WRL,World,2021-08-25,214486598.0,737395.0,4491096.0,11316.0
246797,WRL ,WRL,World,2021-08-24,213749203.0,676685.0,4479780.0,11023.0
246796,WRL ,WRL,World,2021-08-23,213072518.0,683974.0,4468757.0,10054.0
246422,WRL ,WRL,World,2020-08-14,21255187.0,307084.0,815822.0,6586.0
246795,WRL ,WRL,World,2021-08-22,212388544.0,447987.0,4458703.0,7780.0
246221,WRL ,WRL,World,2020-01-26,2120.0,683.0,56.0,14.0
246794,WRL ,WRL,World,2021-08-21,211940557.0,559000.0,4450923.0,8920.0
246793,WRL ,WRL,World,2021-08-20,211381557.0,785307.0,4442003.0,10500.0
246792,WRL ,WRL,World,2021-08-19,210596250.0,711577.0,4431503.0,11453.0
246791,WRL ,WRL,World,2021-08-18,209884673.0,735613.0,4420050.0,10820.0
246421,WRL ,WRL,World,2020-08-13,20948103.0,290116.0,809237.0,6793.0
246790,WRL ,WRL,World,2021-08-17,209149060.0,682608.0,4409230.0,10707.0
246789,WRL ,WRL,World,2021-08-16,208466452.0,664231.0,4398523.0,9858.0
246301,WRL ,WRL,World,2020-04-15,2082029.0,78259.0,153064.0,8765.0
246788,WRL ,WRL,World,2021-08-15,207802221.0,466601.0,4388665.0,7448.0
246787,WRL ,WRL,World,2021-08-14,207335620.0,552895.0,4381218.0,8732.0
246786,WRL ,WRL,World,2021-08-13,206782725.0,801784.0,4372486.0,10471.0
246420,WRL ,WRL,World,2020-08-12,20658003.0,275076.0,802444.0,6952.0
246785,WRL ,WRL,World,2021-08-12,205980941.0,705744.0,4362015.0,10513.0
246784,WRL ,WRL,World,2021-08-11,205275197.0,730640.0,4351502.0,10523.0
246783,WRL ,WRL,World,2021-08-10,204544557.0,645670.0,4340979.0,11528.0
246782,WRL ,WRL,World,2021-08-09,203898887.0,618979.0,4329451.0,8826.0
246419,WRL ,WRL,World,2020-08-11,20382927.0,265561.0,795494.0,6615.0
246781,WRL ,WRL,World,2021-08-08,203279908.0,467638.0,4320625.0,7492.0
246780,WRL ,WRL,World,2021-08-07,202812270.0,561220.0,4313133.0,8676.0
246779,WRL ,WRL,World,2021-08-06,202251050.0,819408.0,4304462.0,10476.0
246778,WRL ,WRL,World,2021-08-05,201431642.0,685511.0,4293990.0,10991.0
246418,WRL ,WRL,World,2020-08-10,20117367.0,233219.0,788879.0,5378.0
246777,WRL ,WRL,World,2021-08-04,200746131.0,680390.0,4283000.0,10494.0
246300,WRL ,WRL,World,2020-04-14,2003770.0,84603.0,144299.0,7358.0
246776,WRL ,WRL,World,2021-08-03,200065741.0,634179.0,4272512.0,10352.0
246775,WRL ,WRL,World,2021-08-02,199431562.0,570982.0,4262160.0,8122.0
246229,WRL ,WRL,World,2020-02-03,19887.0,3100.0,428.0,64.0
246774,WRL ,WRL,World,2021-08-01,198860580.0,482956.0,4254038.0,7417.0
246417,WRL ,WRL,World,2020-08-09,19884148.0,232995.0,783501.0,5194.0
246773,WRL ,WRL,World,2021-07-31,198377624.0,517216.0,4246621.0,8843.0
246272,WRL ,WRL,World,2020-03-17,198339.0,15174.0,8118.0,851.0
246772,WRL ,WRL,World,2021-07-30,197860408.0,732244.0,4237778.0,9604.0
246771,WRL ,WRL,World,2021-07-29,197128164.0,642813.0,4228175.0,10265.0
246416,WRL ,WRL,World,2020-08-08,19651155.0,265229.0,778307.0,6040.0
246770,WRL ,WRL,World,2021-07-28,196485351.0,649882.0,4217910.0,10125.0
246769,WRL ,WRL,World,2021-07-27,195835469.0,606205.0,4207785.0,9791.0
246768,WRL ,WRL,World,2021-07-26,195229264.0,540438.0,4197995.0,8506.0
246767,WRL ,WRL,World,2021-07-25,194688826.0,445437.0,4189489.0,7380.0
246766,WRL ,WRL,World,2021-07-24,194243389.0,491120.0,4182109.0,8664.0
246415,WRL ,WRL,World,2020-08-07,19385926.0,282432.0,772267.0,6754.0
246765,WRL ,WRL,World,2021-07-23,193811644.0,727907.0,4173445.0,8331.0
246764,WRL ,WRL,World,2021-07-22,193083737.0,564932.0,4165114.0,8781.0
246763,WRL ,WRL,World,2021-07-21,192518805.0,555787.0,4156333.0,8666.0
246762,WRL ,WRL,World,2021-07-20,191963018.0,532157.0,4147667.0,11916.0
246299,WRL ,WRL,World,2020-04-13,1919167.0,71824.0,136943.0,6512.0
246761,WRL ,WRL,World,2021-07-19,191430861.0,489208.0,4126965.0,7226.0
246414,WRL ,WRL,World,2020-08-06,19103494.0,286719.0,765517.0,6834.0
246760,WRL ,WRL,World,2021-07-18,190941653.0,419764.0,4119739.0,6602.0
246759,WRL ,WRL,World,2021-07-17,190521889.0,488655.0,4113137.0,7510.0
246758,WRL ,WRL,World,2021-07-16,190033234.0,595643.0,4105627.0,8761.0
246757,WRL ,WRL,World,2021-07-15,189437591.0,576218.0,4096866.0,8636.0
246756,WRL ,WRL,World,2021-07-14,188861373.0,537747.0,4088230.0,8597.0
246755,WRL ,WRL,World,2021-07-13,188323626.0,525509.0,4079636.0,8383.0
246413,WRL ,WRL,World,2020-08-05,18816775.0,275153.0,758683.0,7404.0
246754,WRL ,WRL,World,2021-07-12,187798117.0,434018.0,4071253.0,8145.0
246753,WRL ,WRL,World,2021-07-11,187364099.0,369727.0,4063108.0,7633.0
246752,WRL ,WRL,World,2021-07-10,186994372.0,420934.0,4055475.0,7254.0
246751,WRL ,WRL,World,2021-07-09,186573438.0,513091.0,4048911.0,8416.0
246750,WRL ,WRL,World,2021-07-08,186060347.0,481784.0,4040495.0,8919.0
246749,WRL ,WRL,World,2021-07-07,185578563.0,465165.0,4031576.0,8555.0
246412,WRL ,WRL,World,2020-08-04,18541622.0,265316.0,751279.0,7177.0
246748,WRL ,WRL,World,2021-07-06,185113398.0,450439.0,4023022.0,8484.0
246298,WRL ,WRL,World,2020-04-12,1847343.0,118581.0,130431.0,6514.0
246747,WRL ,WRL,World,2021-07-05,184662959.0,377867.0,4014538.0,7392.0
246746,WRL ,WRL,World,2021-07-04,184285092.0,327655.0,4007146.0,6641.0
246745,WRL ,WRL,World,2021-07-03,183957437.0,373759.0,4000506.0,6901.0
246744,WRL ,WRL,World,2021-07-02,183583678.0,442277.0,3993605.0,8373.0
246271,WRL ,WRL,World,2020-03-16,183165.0,14567.0,7268.0,716.0
246743,WRL ,WRL,World,2021-07-01,183141401.0,435489.0,3985232.0,8541.0
246411,WRL ,WRL,World,2020-08-03,18276306.0,206074.0,744105.0,4830.0
246742,WRL ,WRL,World,2021-06-30,182705912.0,399457.0,3976691.0,9208.0
246741,WRL ,WRL,World,2021-06-29,182306478.0,381192.0,3967485.0,8160.0
246740,WRL ,WRL,World,2021-06-28,181925286.0,332992.0,3959325.0,6561.0
246739,WRL ,WRL,World,2021-06-27,181592294.0,311207.0,3952764.0,6094.0
246738,WRL ,WRL,World,2021-06-26,181281087.0,362883.0,3946670.0,7543.0
246737,WRL ,WRL,World,2021-06-25,180918204.0,417653.0,3939127.0,9234.0
246410,WRL ,WRL,World,2020-08-02,18070233.0,230603.0,739275.0,4689.0
246736,WRL ,WRL,World,2021-06-24,180500551.0,409239.0,3929893.0,8659.0
246735,WRL ,WRL,World,2021-06-23,180091312.0,396616.0,3921234.0,9346.0
246734,WRL ,WRL,World,2021-06-22,179694696.0,410212.0,3911888.0,8988.0
246733,WRL ,WRL,World,2021-06-21,179284484.0,296648.0,3902900.0,6983.0
246732,WRL ,WRL,World,2021-06-20,178987836.0,304758.0,3895917.0,6867.0
246731,WRL ,WRL,World,2021-06-19,178683078.0,347295.0,3889050.0,8081.0
246409,WRL ,WRL,World,2020-08-01,17839630.0,246248.0,734599.0,6012.0
246730,WRL ,WRL,World,2021-06-18,178335783.0,403501.0,3880969.0,9194.0
246729,WRL ,WRL,World,2021-06-17,177932282.0,395996.0,3871775.0,9300.0
246728,WRL ,WRL,World,2021-06-16,177536286.0,389167.0,3862476.0,10082.0
246727,WRL ,WRL,World,2021-06-15,177147119.0,374760.0,3852394.0,10751.0
246726,WRL ,WRL,World,2021-06-14,176772359.0,309290.0,3841643.0,7996.0
246725,WRL ,WRL,World,2021-06-13,176463069.0,302796.0,3833649.0,9271.0
246724,WRL ,WRL,World,2021-06-12,176160273.0,368374.0,3824378.0,9809.0
246408,WRL ,WRL,World,2020-07-31,17593382.0,287454.0,728587.0,6587.0
246723,WRL ,WRL,World,2021-06-11,175791899.0,422038.0,3814569.0,11740.0
246722,WRL ,WRL,World,2021-06-10,175369861.0,453505.0,3802829.0,8607.0
246721,WRL ,WRL,World,2021-06-09,174916356.0,418288.0,3786848.0,10183.0
246720,WRL ,WRL,World,2021-06-08,174498068.0,370113.0,3776665.0,10655.0
246719,WRL ,WRL,World,2021-06-07,174127955.0,321763.0,3766010.0,8079.0
246718,WRL ,WRL,World,2021-06-06,173806192.0,322980.0,3757932.0,7306.0
246717,WRL ,WRL,World,2021-06-05,173483212.0,396652.0,3750626.0,9411.0
246716,WRL ,WRL,World,2021-06-04,173086560.0,424897.0,3741215.0,10660.0
246407,WRL ,WRL,World,2020-07-30,17305928.0,281763.0,722000.0,6776.0
246297,WRL ,WRL,World,2020-04-11,1728783.0,75484.0,123917.0,6982.0
246715,WRL ,WRL,World,2021-06-03,172661663.0,480509.0,3730555.0,10164.0
246714,WRL ,WRL,World,2021-06-02,172181154.0,487623.0,3720395.0,11921.0
246713,WRL ,WRL,World,2021-06-01,171693531.0,460000.0,3708474.0,10942.0
246712,WRL ,WRL,World,2021-05-31,171233531.0,387054.0,3693260.0,8696.0
246711,WRL ,WRL,World,2021-05-30,170846477.0,389945.0,3684564.0,8400.0
246710,WRL ,WRL,World,2021-05-29,170456532.0,480424.0,3676164.0,10808.0
246406,WRL ,WRL,World,2020-07-29,17024165.0,270238.0,715228.0,6648.0
246709,WRL ,WRL,World,2021-05-28,169976108.0,505511.0,3665356.0,12021.0
246708,WRL ,WRL,World,2021-05-27,169470597.0,546893.0,3653335.0,12940.0
246707,WRL ,WRL,World,2021-05-26,168923704.0,568444.0,3640395.0,12806.0
246270,WRL ,WRL,World,2020-03-15,168598.0,11233.0,6552.0,666.0
246706,WRL ,WRL,World,2021-05-25,168355260.0,533407.0,3627589.0,12983.0
246228,WRL ,WRL,World,2020-02-02,16787.0,4749.0,364.0,104.0
246705,WRL ,WRL,World,2021-05-24,167821853.0,451073.0,3614606.0,9150.0
246405,WRL ,WRL,World,2020-07-28,16753927.0,263876.0,708580.0,6935.0
246704,WRL ,WRL,World,2021-05-23,167370781.0,481618.0,3605456.0,9862.0
246703,WRL ,WRL,World,2021-05-22,166889163.0,572361.0,3595594.0,11445.0
246702,WRL ,WRL,World,2021-05-21,166316802.0,626473.0,3584149.0,12978.0
246701,WRL ,WRL,World,2021-05-20,165690329.0,631156.0,3571171.0,13179.0
246700,WRL ,WRL,World,2021-05-19,165408019.0,672058.0,3557992.0,13457.0
246296,WRL ,WRL,World,2020-04-10,1653299.0,86421.0,116935.0,7740.0
246404,WRL ,WRL,World,2020-07-27,16490051.0,234395.0,701645.0,5321.0
246699,WRL ,WRL,World,2021-05-18,164735961.0,621999.0,3544535.0,14077.0
246698,WRL ,WRL,World,2021-05-17,164116326.0,543533.0,3530458.0,11330.0
246697,WRL ,WRL,World,2021-05-16,163572793.0,546621.0,3519128.0,10302.0
246696,WRL ,WRL,World,2021-05-15,163026172.0,631611.0,3508826.0,12284.0
246403,WRL ,WRL,World,2020-07-26,16255660.0,211799.0,696342.0,4385.0
246695,WRL ,WRL,World,2021-05-14,162394561.0,709569.0,3496542.0,13028.0
246694,WRL ,WRL,World,2021-05-13,161684992.0,734701.0,3483514.0,13440.0
246693,WRL ,WRL,World,2021-05-12,160950291.0,767489.0,3470074.0,14140.0
246402,WRL ,WRL,World,2020-07-25,16043861.0,249547.0,691957.0,6084.0
246692,WRL ,WRL,World,2021-05-11,160182802.0,725823.0,3455934.0,14171.0
246691,WRL ,WRL,World,2021-05-10,159456996.0,625642.0,3441763.0,11092.0
246690,WRL ,WRL,World,2021-05-09,158831354.0,649405.0,3430671.0,10474.0
246689,WRL ,WRL,World,2021-05-08,158181950.0,788304.0,3420197.0,13329.0
246401,WRL ,WRL,World,2020-07-24,15794314.0,283501.0,685873.0,6442.0
246688,WRL ,WRL,World,2021-05-07,157393646.0,834829.0,3406868.0,14470.0
246269,WRL ,WRL,World,2020-03-14,157365.0,10888.0,5886.0,426.0
246295,WRL ,WRL,World,2020-04-09,1566878.0,87161.0,109195.0,8153.0
246687,WRL ,WRL,World,2021-05-06,156558817.0,872844.0,3392401.0,14576.0
246686,WRL ,WRL,World,2021-05-05,155685973.0,842012.0,3377825.0,14905.0
246400,WRL ,WRL,World,2020-07-23,15510813.0,279642.0,679431.0,6657.0
246685,WRL ,WRL,World,2021-05-04,154843961.0,784960.0,3362920.0,14092.0
246684,WRL ,WRL,World,2021-05-03,154059001.0,690446.0,3348828.0,11685.0
246683,WRL ,WRL,World,2021-05-02,153368555.0,687269.0,3337143.0,10326.0
246682,WRL ,WRL,World,2021-05-01,152681286.0,794906.0,3326817.0,13040.0
246399,WRL ,WRL,World,2020-07-22,15231172.0,275355.0,672774.0,7400.0
246681,WRL ,WRL,World,2021-04-30,151886380.0,891369.0,3313777.0,14423.0
246680,WRL ,WRL,World,2021-04-29,150995011.0,894047.0,3299354.0,15740.0
246679,WRL ,WRL,World,2021-04-28,150100964.0,898811.0,3283614.0,15946.0
246398,WRL ,WRL,World,2020-07-21,14955819.0,243121.0,665374.0,6374.0
246678,WRL ,WRL,World,2021-04-27,149202153.0,839111.0,3267668.0,15001.0
246677,WRL ,WRL,World,2021-04-26,148363042.0,689042.0,3252667.0,11633.0
246294,WRL ,WRL,World,2020-04-08,1479717.0,82153.0,101042.0,7220.0
246676,WRL ,WRL,World,2021-04-25,147674000.0,728480.0,3241034.0,10773.0
246397,WRL ,WRL,World,2020-07-20,14712808.0,208173.0,659013.0,3943.0
246675,WRL ,WRL,World,2021-04-24,146945520.0,824223.0,3230261.0,13132.0
246268,WRL ,WRL,World,2020-03-13,146477.0,13194.0,5460.0,503.0
246674,WRL ,WRL,World,2021-04-23,146121297.0,907669.0,3217129.0,15260.0
246673,WRL ,WRL,World,2021-04-22,145213636.0,899407.0,3201869.0,13923.0
246396,WRL ,WRL,World,2020-07-19,14504635.0,211887.0,655070.0,4913.0
246672,WRL ,WRL,World,2021-04-21,144314229.0,889236.0,3187946.0,14755.0
246220,WRL ,WRL,World,2020-01-25,1437.0,493.0,42.0,16.0
246671,WRL ,WRL,World,2021-04-20,143424993.0,839491.0,3173191.0,14294.0
246395,WRL ,WRL,World,2020-07-18,14292748.0,235321.0,650157.0,6533.0
246670,WRL ,WRL,World,2021-04-19,142585502.0,690930.0,3158897.0,11134.0
246669,WRL ,WRL,World,2021-04-18,141894572.0,700107.0,3147763.0,9136.0
246668,WRL ,WRL,World,2021-04-17,141194465.0,794044.0,3138627.0,12615.0
246394,WRL ,WRL,World,2020-07-17,14057427.0,237438.0,643626.0,5963.0
246667,WRL ,WRL,World,2021-04-16,140400474.0,859846.0,3126012.0,13379.0
